open,high,low,close,volume,date,time
3448.0,3468.88,3425.13,3443.48,19765.48038,2021-05-07,19:00:00
3442.93,3498.7,3423.0,3493.46,38576.52852,2021-05-07,20:00:00
3493.47,3515.0,3477.81,3494.99,32538.11928,2021-05-07,21:00:00
3494.99,3506.0,3472.0,3503.21,30274.215,2021-05-07,22:00:00
3503.21,3570.0,3495.46,3560.93,46556.39461,2021-05-07,23:00:00
3560.93,3587.0,3532.03,3546.44,54145.5223,2021-05-08,00:00:00
3546.62,3570.0,3522.0,3534.76,27228.96488,2021-05-08,01:00:00
3534.77,3538.14,3512.62,3526.06,21372.58039,2021-05-08,02:00:00
3525.9,3533.76,3498.28,3512.59,22844.22755,2021-05-08,03:00:00
3512.59,3525.62,3476.04,3497.2,18632.39404,2021-05-08,04:00:00
3497.17,3497.8,3455.7,3475.89,21439.49414,2021-05-08,05:00:00
3475.83,3499.0,3421.11,3443.0,38829.22486,2021-05-08,06:00:00
3442.19,3489.0,3438.59,3479.53,19900.24004,2021-05-08,07:00:00
3479.79,3524.0,3449.27,3523.02,29045.34459,2021-05-08,08:00:00
3523.02,3556.77,3516.43,3528.17,21869.94819,2021-05-08,09:00:00
3528.25,3548.17,3509.86,3531.41,18587.65296,2021-05-08,10:00:00
3531.4,3542.85,3522.04,3532.1,13872.96205,2021-05-08,11:00:00
3531.64,3580.0,3524.0,3562.84,32273.59189,2021-05-08,12:00:00
3562.84,3564.45,3527.08,3535.39,29096.58138,2021-05-08,13:00:00
3535.4,3541.32,3507.9,3522.14,28976.64215,2021-05-08,14:00:00
3522.14,3546.89,3506.22,3527.87,34806.71962,2021-05-08,15:00:00
3527.87,3584.0,3525.21,3556.13,53602.06582,2021-05-08,16:00:00
3556.13,3573.93,3536.84,3562.54,35957.33563,2021-05-08,17:00:00
3562.54,3567.57,3525.0,3535.53,27332.18093,2021-05-08,18:00:00
3535.52,3550.0,3523.03,3540.24,23644.97329,2021-05-08,19:00:00
3540.54,3572.41,3526.38,3562.97,33648.95827,2021-05-08,20:00:00
3562.98,3651.8,3555.17,3644.12,84398.83828,2021-05-08,21:00:00
3644.12,3676.29,3640.82,3669.12,63028.20387,2021-05-08,22:00:00
3669.47,3680.12,3605.18,3631.16,78462.3992,2021-05-08,23:00:00
3632.01,3830.0,3631.75,3780.8,145589.36493,2021-05-09,00:00:00
3780.8,3838.36,3760.55,3833.52,84125.21002,2021-05-09,01:00:00
3833.74,3847.0,3800.68,3815.15,48108.72295,2021-05-09,02:00:00
3815.16,3831.0,3774.44,3811.84,36251.34861,2021-05-09,03:00:00
3811.84,3864.31,3801.19,3845.28,40284.4592,2021-05-09,04:00:00
3845.28,3900.0,3837.77,3899.68,38457.98512,2021-05-09,05:00:00
3899.99,3958.33,3837.37,3875.79,93463.36344,2021-05-09,06:00:00
3875.79,3911.52,3841.18,3910.26,35582.69613,2021-05-09,07:00:00
3910.26,3912.45,3827.0,3835.21,46359.6894,2021-05-09,08:00:00
3835.21,3893.54,3815.02,3883.55,33231.10213,2021-05-09,09:00:00
3883.56,3883.85,3853.72,3876.94,21957.06595,2021-05-09,10:00:00
3876.94,3958.0,3870.0,3870.09,55360.56714,2021-05-09,11:00:00
3870.09,3913.69,3819.99,3896.88,72557.33023,2021-05-09,12:00:00
3897.23,3938.32,3877.06,3918.38,39967.52541,2021-05-09,13:00:00
3918.38,3982.26,3902.5,3961.57,48303.80206,2021-05-09,14:00:00
3962.01,3983.65,3928.64,3937.76,37348.36907,2021-05-09,15:00:00
3937.62,3966.57,3907.07,3921.49,46316.6265,2021-05-09,16:00:00
3921.48,3937.54,3874.08,3908.64,51970.43286,2021-05-09,17:00:00
3908.65,3923.36,3855.0,3915.7,44920.75806,2021-05-09,18:00:00
3915.7,3928.41,3851.4,3851.98,33045.97247,2021-05-09,19:00:00
3851.98,3859.69,3726.08,3747.96,101174.70962,2021-05-09,20:00:00
3747.96,3839.43,3744.43,3833.63,53444.94956,2021-05-09,21:00:00
3833.4,3855.28,3788.28,3836.64,38818.1016,2021-05-09,22:00:00
3836.63,3880.94,3813.82,3878.46,34803.34996,2021-05-09,23:00:00
3878.76,3970.0,3878.21,3925.56,69237.71064,2021-05-10,00:00:00
3925.56,3938.23,3883.0,3911.79,28604.59906,2021-05-10,01:00:00
3911.93,3928.74,3880.32,3899.32,24159.78852,2021-05-10,02:00:00
3899.33,3906.79,3841.19,3862.96,29852.88116,2021-05-10,03:00:00
3862.94,3915.0,3853.74,3904.99,25287.04547,2021-05-10,04:00:00
3904.41,3941.73,3896.22,3904.87,19743.2548,2021-05-10,05:00:00
3905.0,3911.74,3867.32,3885.55,23083.30943,2021-05-10,06:00:00
3885.63,3932.79,3880.9,3923.95,20852.0671,2021-05-10,07:00:00
3923.95,3932.64,3891.85,3909.44,24340.38125,2021-05-10,08:00:00
3909.44,3949.52,3885.91,3928.23,25387.80134,2021-05-10,09:00:00
3928.23,3979.0,3928.22,3974.73,28600.37208,2021-05-10,10:00:00
3974.53,4073.34,3973.92,4054.58,79930.06192,2021-05-10,11:00:00
4054.57,4095.74,4029.12,4094.29,46931.959,2021-05-10,12:00:00
4094.28,4142.85,4070.42,4127.82,64863.71841,2021-05-10,13:00:00
4127.83,4138.06,4092.35,4113.02,34896.02192,2021-05-10,14:00:00
4113.08,4141.0,4092.46,4105.85,41441.45519,2021-05-10,15:00:00
4105.9,4165.99,4053.15,4164.83,52649.43484,2021-05-10,16:00:00
4164.63,4168.71,4089.0,4104.8,55291.07044,2021-05-10,17:00:00
4104.8,4117.3,4017.65,4035.88,50471.10818,2021-05-10,18:00:00
4035.88,4088.43,3979.0,4066.18,71663.82048,2021-05-10,19:00:00
4066.18,4141.0,4045.47,4125.7,57520.72371,2021-05-10,20:00:00
4125.48,4160.0,4103.0,4123.04,60687.37725,2021-05-10,21:00:00
4122.8,4136.39,4037.5,4038.18,71058.45334,2021-05-10,22:00:00
4038.18,4169.53,4025.94,4156.37,72073.21792,2021-05-10,23:00:00
4155.88,4208.0,4132.01,4133.46,73406.44079,2021-05-11,00:00:00
4133.47,4193.0,4120.0,4140.44,48421.04916,2021-05-11,01:00:00
4140.41,4167.69,4108.54,4131.49,43010.37212,2021-05-11,02:00:00
4130.98,4155.0,3968.6,3991.12,79029.94878,2021-05-11,03:00:00
3990.18,3991.28,3650.0,3903.38,239630.39864,2021-05-11,04:00:00
3903.38,4030.0,3865.64,4013.66,64837.77492,2021-05-11,05:00:00
4013.67,4059.67,3974.45,4030.81,59764.62944,2021-05-11,06:00:00
4030.81,4030.81,3883.99,3945.88,59990.335,2021-05-11,07:00:00
3946.63,4030.49,3850.0,3856.43,97776.84232,2021-05-11,08:00:00
3856.28,3926.93,3805.0,3901.5,70009.33601,2021-05-11,09:00:00
3901.5,3920.27,3810.0,3819.13,55692.22195,2021-05-11,10:00:00
3819.6,3868.0,3771.64,3855.52,62335.1558,2021-05-11,11:00:00
3855.53,3919.0,3832.35,3907.36,42546.37789,2021-05-11,12:00:00
3907.36,3939.75,3842.22,3877.47,40074.74115,2021-05-11,13:00:00
3876.91,3962.2,3871.0,3943.29,36788.68584,2021-05-11,14:00:00
3943.26,3967.0,3918.0,3961.68,32839.17727,2021-05-11,15:00:00
3961.68,3972.0,3901.59,3920.57,38729.43293,2021-05-11,16:00:00
3920.32,4023.35,3918.0,4013.01,53653.38431,2021-05-11,17:00:00
4013.69,4084.13,4003.0,4039.4,50297.81696,2021-05-11,18:00:00
4039.4,4069.55,3961.42,3971.98,38949.4688,2021-05-11,19:00:00
3972.16,3980.0,3905.08,3968.27,58002.34439,2021-05-11,20:00:00
3968.27,3991.57,3893.77,3975.97,56966.03459,2021-05-11,21:00:00
3975.96,4015.0,3943.69,3978.85,37824.78262,2021-05-11,22:00:00
3978.86,4035.0,3962.47,4020.99,42237.29506,2021-05-11,23:00:00
4021.0,4079.0,3990.0,4012.56,58523.96869,2021-05-12,00:00:00
4012.35,4053.54,4005.16,4034.59,31584.61139,2021-05-12,01:00:00
4034.59,4097.0,4028.52,4055.98,39550.0495,2021-05-12,02:00:00
4055.99,4075.4,4032.45,4067.06,20247.48966,2021-05-12,03:00:00
4067.0,4135.84,4041.43,4134.79,33704.06505,2021-05-12,04:00:00
4134.79,4151.88,4080.0,4120.7,34137.78389,2021-05-12,05:00:00
4120.69,4138.94,4092.59,4127.03,27853.68121,2021-05-12,06:00:00
4127.02,4180.22,4121.46,4173.45,35602.35675,2021-05-12,07:00:00
4173.46,4198.0,4149.05,4195.32,38277.99298,2021-05-12,08:00:00
4195.32,4195.6,4146.62,4176.0,28653.02915,2021-05-12,09:00:00
4176.0,4268.52,4165.11,4268.52,57847.54735,2021-05-12,10:00:00
4268.51,4351.85,4246.16,4332.81,62295.95735,2021-05-12,11:00:00
4332.12,4348.0,4273.35,4300.8,49459.61478,2021-05-12,12:00:00
4300.8,4340.0,4297.42,4327.3,45612.27896,2021-05-12,13:00:00
4327.31,4370.0,4281.94,4293.84,56258.21238,2021-05-12,14:00:00
4294.47,4332.82,4285.08,4306.42,26931.98446,2021-05-12,15:00:00
4306.42,4318.66,4180.0,4308.56,53504.18639,2021-05-12,16:00:00
4308.55,4319.28,4282.58,4284.12,30897.48433,2021-05-12,17:00:00
4284.12,4294.75,4220.0,4234.89,49948.05422,2021-05-12,18:00:00
4234.89,4282.94,4228.48,4273.91,29742.10534,2021-05-12,19:00:00
4273.91,4314.0,4255.01,4290.89,38769.27487,2021-05-12,20:00:00
4291.01,4308.98,4229.41,4308.98,48349.89567,2021-05-12,21:00:00
4308.98,4372.72,4285.54,4316.95,64865.40649,2021-05-12,22:00:00
4317.14,4317.15,4126.1,4189.07,103565.69035,2021-05-12,23:00:00
4188.94,4215.0,4065.69,4145.66,128657.41271,2021-05-13,00:00:00
4145.66,4191.99,4107.44,4144.1,65260.42958,2021-05-13,01:00:00
4144.11,4169.0,3960.69,4012.0,113419.83355,2021-05-13,02:00:00
4012.14,4089.8,3933.2,4083.92,95991.88031,2021-05-13,03:00:00
4084.45,4110.0,4033.19,4098.96,55649.65342,2021-05-13,04:00:00
4098.96,4139.96,4076.31,4124.61,27901.16653,2021-05-13,05:00:00
4124.67,4245.0,3950.0,4233.47,149669.49046,2021-05-13,06:00:00
4233.85,4236.92,3701.58,3823.21,180314.15854,2021-05-13,07:00:00
3810.15,3972.64,3500.0,3896.36,277215.21083,2021-05-13,08:00:00
3896.36,4000.0,3887.53,3999.14,81399.44728,2021-05-13,09:00:00
3999.03,4034.77,3960.03,3983.07,71251.38483,2021-05-13,10:00:00
3983.36,3983.36,3859.9,3941.08,76985.40981,2021-05-13,11:00:00
3940.82,3980.26,3885.59,3901.94,52927.1691,2021-05-13,12:00:00
3902.11,4014.82,3901.0,3987.98,53960.56544,2021-05-13,13:00:00
3987.99,4025.69,3968.13,4016.5,37651.65418,2021-05-13,14:00:00
4016.5,4025.29,3944.0,3968.0,32951.95099,2021-05-13,15:00:00
3968.0,3986.85,3810.0,3829.14,91365.12192,2021-05-13,16:00:00
3829.06,3868.98,3646.3,3725.63,177559.13286,2021-05-13,17:00:00
3725.28,3824.13,3600.0,3636.38,139765.8649,2021-05-13,18:00:00
3637.12,3765.75,3596.02,3744.47,118368.96317,2021-05-13,19:00:00
3744.46,3830.55,3700.0,3807.51,84147.44952,2021-05-13,20:00:00
3807.84,3867.03,3750.07,3857.52,67350.62607,2021-05-13,21:00:00
3856.89,3900.0,3838.15,3847.38,68572.49837,2021-05-13,22:00:00
3847.75,3857.26,3725.0,3747.02,69593.01082,2021-05-13,23:00:00
3747.01,3874.12,3672.45,3693.4,90037.8608,2021-05-14,00:00:00
3693.39,3720.0,3541.51,3699.4,164651.24537,2021-05-14,01:00:00
3699.4,3733.98,3570.03,3585.69,84923.00552,2021-05-14,02:00:00
3585.69,3713.13,3583.61,3651.75,55344.25901,2021-05-14,03:00:00
3650.3,3737.5,3610.05,3715.81,44819.86456,2021-05-14,04:00:00
3715.26,3783.34,3688.31,3753.39,31569.63077,2021-05-14,05:00:00
3753.39,3776.84,3661.34,3661.34,42964.23207,2021-05-14,06:00:00
3663.51,3738.05,3609.0,3717.91,53332.61608,2021-05-14,07:00:00
3717.92,3842.27,3691.35,3822.53,62291.71339,2021-05-14,08:00:00
3822.54,3903.52,3802.92,3867.97,71775.39401,2021-05-14,09:00:00
3867.96,3877.25,3777.0,3789.97,55863.17165,2021-05-14,10:00:00
3789.97,3835.0,3770.15,3790.81,38942.95669,2021-05-14,11:00:00
3790.8,3819.64,3753.12,3797.58,34777.20721,2021-05-14,12:00:00
3797.57,3857.0,3776.08,3846.67,31013.94813,2021-05-14,13:00:00
3846.52,3861.13,3782.55,3809.08,35330.53895,2021-05-14,14:00:00
3809.08,3900.13,3809.04,3881.66,52449.28035,2021-05-14,15:00:00
3882.09,3934.93,3856.18,3934.92,66904.19452,2021-05-14,16:00:00
3934.92,3981.98,3911.44,3946.77,56222.39687,2021-05-14,17:00:00
3946.77,3990.0,3935.07,3990.0,38289.14493,2021-05-14,18:00:00
3989.99,4030.0,3971.45,3999.82,56818.78312,2021-05-14,19:00:00
3999.8,4015.01,3954.55,3999.75,47535.92179,2021-05-14,20:00:00
3999.75,4064.64,3950.29,4062.85,59960.27961,2021-05-14,21:00:00
4062.85,4093.21,4028.38,4087.27,54320.19012,2021-05-14,22:00:00
4087.27,4162.4,4086.5,4131.29,78098.01515,2021-05-14,23:00:00
4131.3,4173.28,4067.59,4112.34,60577.71424,2021-05-15,00:00:00
4111.95,4150.0,4093.75,4095.86,32018.26547,2021-05-15,01:00:00
4095.84,4115.78,4052.77,4093.08,40254.87141,2021-05-15,02:00:00
4093.07,4093.57,4037.45,4046.35,40584.49854,2021-05-15,03:00:00
4046.41,4074.07,3967.08,3984.62,55059.58908,2021-05-15,04:00:00
3983.99,4054.68,3975.58,4054.32,29143.40333,2021-05-15,05:00:00
4054.46,4109.21,4026.31,4073.01,33034.03272,2021-05-15,06:00:00
4073.01,4110.12,4061.67,4075.01,22124.91503,2021-05-15,07:00:00
4075.02,4134.05,4010.0,4032.96,48706.5887,2021-05-15,08:00:00
4032.96,4118.94,4024.48,4111.93,32589.41071,2021-05-15,09:00:00
4111.92,4112.97,4052.7,4058.62,40654.32032,2021-05-15,10:00:00
4059.06,4064.35,4020.0,4025.63,27813.54468,2021-05-15,11:00:00
4025.63,4059.99,3995.0,4004.74,30699.33922,2021-05-15,12:00:00
4004.75,4043.46,3981.34,4036.44,28636.83594,2021-05-15,13:00:00
4036.44,4037.56,3929.0,3961.95,49627.51961,2021-05-15,14:00:00
3962.49,3964.72,3886.81,3907.66,58767.88994,2021-05-15,15:00:00
3907.66,3934.61,3862.07,3912.3,45800.3158,2021-05-15,16:00:00
3912.3,3962.11,3852.07,3894.95,59309.33372,2021-05-15,17:00:00
3894.71,3894.72,3778.69,3844.35,77560.98152,2021-05-15,18:00:00
3844.35,3912.0,3842.7,3902.03,36242.11432,2021-05-15,19:00:00
3902.03,3934.8,3860.22,3916.82,34716.63347,2021-05-15,20:00:00
3916.82,3932.0,3869.83,3888.79,34808.79764,2021-05-15,21:00:00
3888.79,3920.84,3827.43,3901.88,48971.35576,2021-05-15,22:00:00
3901.89,3921.06,3860.0,3875.52,28272.34685,2021-05-15,23:00:00
3875.52,3875.52,3728.0,3771.61,82348.41546,2021-05-16,00:00:00
3771.41,3787.87,3702.97,3744.06,54733.46527,2021-05-16,01:00:00
3744.36,3777.49,3714.21,3749.64,31470.44771,2021-05-16,02:00:00
3749.65,3761.98,3651.49,3751.43,54664.60586,2021-05-16,03:00:00
3751.84,3816.22,3743.07,3791.47,35804.84627,2021-05-16,04:00:00
3791.19,3821.63,3782.14,3806.75,15924.72419,2021-05-16,05:00:00
3806.89,3831.0,3729.95,3766.87,27018.40097,2021-05-16,06:00:00
3766.44,3773.37,3632.0,3646.68,54032.64689,2021-05-16,07:00:00
3646.24,3815.0,3620.15,3767.0,96084.64988,2021-05-16,08:00:00
3767.19,3853.86,3766.53,3830.78,35287.12134,2021-05-16,09:00:00
3830.83,3841.5,3808.06,3814.01,18672.60986,2021-05-16,10:00:00
3814.01,3839.15,3773.0,3826.23,22352.31349,2021-05-16,11:00:00
3826.63,3843.82,3797.0,3797.6,17337.81008,2021-05-16,12:00:00
3797.59,3817.62,3773.08,3783.34,18635.22035,2021-05-16,13:00:00
3783.35,3879.0,3778.18,3860.75,36626.19846,2021-05-16,14:00:00
3860.75,3867.95,3823.46,3866.75,23344.04597,2021-05-16,15:00:00
3866.62,3867.99,3789.67,3797.19,29370.44443,2021-05-16,16:00:00
3797.18,3830.97,3795.0,3813.72,23928.46423,2021-05-16,17:00:00
3813.72,3860.66,3811.71,3848.26,23603.24974,2021-05-16,18:00:00
3848.25,3849.76,3786.43,3789.69,21628.84918,2021-05-16,19:00:00
3789.98,3804.49,3693.99,3707.51,52499.3038,2021-05-16,20:00:00
3707.87,3730.91,3675.51,3728.01,62027.76771,2021-05-16,21:00:00
3728.0,3755.85,3656.16,3677.25,50279.9255,2021-05-16,22:00:00
3677.12,3691.62,3630.37,3633.45,43004.94494,2021-05-16,23:00:00
3633.53,3671.23,3552.0,3577.29,87958.27463,2021-05-17,00:00:00
3577.29,3630.0,3450.0,3605.35,122665.36347,2021-05-17,01:00:00
3606.71,3661.0,3464.18,3474.31,90259.00238,2021-05-17,02:00:00
3474.25,3525.12,3346.72,3419.22,127781.12854,2021-05-17,03:00:00
3419.81,3465.0,3343.06,3359.09,115777.97127,2021-05-17,04:00:00
3359.09,3510.0,3350.0,3476.59,81162.60772,2021-05-17,05:00:00
3476.25,3577.63,3470.28,3532.35,74008.07781,2021-05-17,06:00:00
3532.58,3588.98,3515.0,3582.1,49770.31397,2021-05-17,07:00:00
3581.81,3587.06,3458.54,3465.98,51103.5246,2021-05-17,08:00:00
3466.21,3476.08,3378.83,3416.64,74471.60524,2021-05-17,09:00:00
3416.65,3457.36,3363.54,3382.14,65492.85215,2021-05-17,10:00:00
3382.14,3399.99,3212.0,3240.13,143851.96194,2021-05-17,11:00:00
3240.74,3330.37,3102.0,3326.78,143481.03341,2021-05-17,12:00:00
3326.46,3342.1,3213.0,3339.0,104321.73829,2021-05-17,13:00:00
3339.0,3451.97,3320.29,3399.55,111628.97545,2021-05-17,14:00:00
3399.52,3531.08,3397.43,3520.85,92826.52222,2021-05-17,15:00:00
3520.87,3575.24,3471.85,3541.11,89411.02663,2021-05-17,16:00:00
3540.46,3554.19,3473.69,3510.02,82453.58665,2021-05-17,17:00:00
3510.02,3521.71,3435.64,3443.69,56943.61933,2021-05-17,18:00:00
3443.52,3525.0,3427.78,3516.52,53758.66349,2021-05-17,19:00:00
3516.71,3544.48,3451.85,3477.9,50560.56957,2021-05-17,20:00:00
3477.89,3490.41,3416.27,3455.48,51922.06201,2021-05-17,21:00:00
3455.98,3464.25,3350.0,3388.46,66311.00258,2021-05-17,22:00:00
3388.44,3412.44,3266.66,3284.75,76617.52603,2021-05-17,23:00:00
3284.99,3335.47,3200.37,3204.13,95088.57557,2021-05-18,00:00:00
3204.78,3250.0,3121.48,3201.7,114309.67644,2021-05-18,01:00:00
3201.7,3377.74,3168.0,3351.63,86273.38802,2021-05-18,02:00:00
3350.88,3402.34,3339.66,3378.75,61706.39628,2021-05-18,03:00:00
3379.26,3453.0,3364.63,3438.4,48219.37006,2021-05-18,04:00:00
3438.4,3440.0,3250.0,3261.67,56485.99255,2021-05-18,05:00:00
3261.84,3356.21,3193.48,3226.5,65196.5923,2021-05-18,06:00:00
3225.89,3319.77,3200.0,3282.51,61576.17917,2021-05-18,07:00:00
3282.25,3374.32,3240.0,3355.43,68597.07251,2021-05-18,08:00:00
3355.44,3417.56,3350.0,3401.6,45882.30511,2021-05-18,09:00:00
3402.38,3419.0,3347.96,3406.8,37270.37256,2021-05-18,10:00:00
3406.79,3410.6,3374.16,3384.57,28793.09099,2021-05-18,11:00:00
3385.28,3527.67,3380.69,3509.17,70901.11467,2021-05-18,12:00:00
3509.2,3549.98,3490.89,3523.53,58789.09212,2021-05-18,13:00:00
3523.61,3559.16,3458.03,3464.36,56703.86299,2021-05-18,14:00:00
3464.35,3513.29,3461.25,3510.02,44116.32438,2021-05-18,15:00:00
3510.07,3526.63,3471.04,3481.13,45736.87053,2021-05-18,16:00:00
3480.62,3492.78,3432.42,3468.32,44078.49241,2021-05-18,17:00:00
3468.31,3514.0,3442.99,3514.0,33084.03817,2021-05-18,18:00:00
3513.99,3565.71,3489.45,3533.89,44288.55502,2021-05-18,19:00:00
3533.46,3539.99,3386.81,3415.38,74041.75043,2021-05-18,20:00:00
3415.32,3435.29,3341.74,3365.39,95771.38541,2021-05-18,21:00:00
3364.97,3365.83,3255.71,3311.96,113313.3833,2021-05-18,22:00:00
3311.96,3398.59,3273.23,3345.5,78977.60256,2021-05-18,23:00:00
3345.49,3437.2,3310.06,3424.69,75556.0856,2021-05-19,00:00:00
3424.11,3438.49,3388.0,3398.61,47901.13736,2021-05-19,01:00:00
3398.36,3398.39,3330.0,3363.17,48098.95406,2021-05-19,02:00:00
3363.07,3418.0,3327.9,3402.38,53621.13575,2021-05-19,03:00:00
3402.69,3448.0,3361.79,3430.68,34512.86932,2021-05-19,04:00:00
3430.89,3464.02,3388.39,3402.66,27334.28678,2021-05-19,05:00:00
3402.66,3423.25,3364.48,3370.03,26334.93071,2021-05-19,06:00:00
3370.19,3401.0,3322.22,3375.07,33406.12869,2021-05-19,07:00:00
3375.08,3441.73,3349.31,3354.13,43950.24495,2021-05-19,08:00:00
3354.14,3354.9,3157.0,3188.24,103180.97844,2021-05-19,09:00:00
3188.21,3238.14,3105.0,3109.44,99759.49406,2021-05-19,10:00:00
3109.44,3158.21,3042.64,3097.23,119570.52834,2021-05-19,11:00:00
3097.23,3133.18,2858.79,2931.56,232021.83276,2021-05-19,12:00:00
2932.27,3029.56,2908.0,2927.68,185389.96008,2021-05-19,13:00:00
2927.36,3017.41,2925.0,2944.96,105093.13772,2021-05-19,14:00:00
2944.96,3012.0,2857.41,2985.0,133561.88508,2021-05-19,15:00:00
2985.0,2996.46,2917.45,2978.31,82937.68411,2021-05-19,16:00:00
2978.27,3006.0,2933.0,2973.82,72815.26871,2021-05-19,17:00:00
2973.82,2984.49,2818.88,2856.56,118730.30048,2021-05-19,18:00:00
2856.66,2866.68,2442.82,2721.08,355439.87786,2021-05-19,19:00:00
2721.08,2773.52,1960.0,2365.18,437462.36681,2021-05-19,20:00:00
2365.18,2599.0,1888.0,2493.69,493227.88282,2021-05-19,21:00:00
2493.68,2617.0,2285.0,2612.74,302720.21547,2021-05-19,22:00:00
2612.22,2780.0,2519.59,2742.61,298486.91894,2021-05-19,23:00:00
2741.44,2895.0,2601.0,2852.6,245675.27628,2021-05-20,00:00:00
2851.93,2920.44,2726.94,2768.89,176882.63424,2021-05-20,01:00:00
2767.69,2789.96,2555.0,2604.36,155474.07415,2021-05-20,02:00:00
2604.65,2680.0,2556.18,2601.13,117489.40973,2021-05-20,03:00:00
2601.13,2717.42,2516.0,2523.3,106813.71484,2021-05-20,04:00:00
2523.01,2598.54,2427.5,2586.24,97859.71612,2021-05-20,05:00:00
2586.3,2714.28,2550.0,2657.0,101536.88121,2021-05-20,06:00:00
2658.08,2674.57,2429.0,2438.92,123756.03619,2021-05-20,07:00:00
2438.92,2546.03,2155.0,2230.9,286507.83591,2021-05-20,08:00:00
2231.96,2388.0,2172.77,2338.47,249701.00788,2021-05-20,09:00:00
2338.51,2483.4,2318.58,2465.76,167039.73575,2021-05-20,10:00:00
2465.83,2500.0,2389.9,2472.46,118458.24304,2021-05-20,11:00:00
2472.46,2592.46,2454.82,2564.07,138257.60833,2021-05-20,12:00:00
2563.8,2695.0,2559.71,2655.47,138161.48289,2021-05-20,13:00:00
2655.43,2690.29,2576.76,2645.25,107529.5537,2021-05-20,14:00:00
2645.75,2779.0,2645.25,2712.69,133161.50338,2021-05-20,15:00:00
2712.68,2747.36,2655.98,2694.55,95685.43143,2021-05-20,16:00:00
2694.54,2700.24,2567.06,2672.55,115316.81944,2021-05-20,17:00:00
2672.56,2720.0,2643.92,2710.05,92083.16266,2021-05-20,18:00:00
2711.09,2758.99,2670.32,2754.41,88222.66384,2021-05-20,19:00:00
2754.4,2902.5,2708.01,2874.84,146622.56315,2021-05-20,20:00:00
2874.84,2990.05,2842.0,2904.15,151321.30179,2021-05-20,21:00:00
2904.89,2967.0,2863.25,2894.28,104999.1987,2021-05-20,22:00:00
2894.28,2956.89,2859.15,2903.99,82309.47958,2021-05-20,23:00:00
2903.97,2905.7,2581.0,2700.5,261257.97582,2021-05-21,00:00:00
2700.47,2778.99,2640.0,2758.33,97770.71499,2021-05-21,01:00:00
2758.5,2810.0,2715.0,2781.3,73492.71086,2021-05-21,02:00:00
2781.3,2819.86,2748.09,2782.41,57802.55956,2021-05-21,03:00:00
2782.81,2832.0,2742.91,2759.38,57400.68481,2021-05-21,04:00:00
2759.39,2838.51,2724.32,2836.06,32715.36889,2021-05-21,05:00:00
2836.39,2861.84,2689.0,2841.81,60632.26221,2021-05-21,06:00:00
2841.15,2859.66,2739.0,2768.62,86328.06149,2021-05-21,07:00:00
2767.87,2926.97,2760.95,2903.92,82591.43149,2021-05-21,08:00:00
2903.92,2938.54,2877.47,2896.62,52754.43862,2021-05-21,09:00:00
2896.78,2897.18,2834.37,2855.13,48777.88106,2021-05-21,10:00:00
2855.13,2855.13,2771.82,2790.86,57708.01464,2021-05-21,11:00:00
2790.86,2807.0,2740.04,2779.68,85326.21882,2021-05-21,12:00:00
2779.4,2806.12,2729.01,2752.36,53910.96894,2021-05-21,13:00:00
2752.37,2778.93,2701.48,2765.01,67375.27983,2021-05-21,14:00:00
2765.01,2770.69,2679.79,2686.96,66286.75493,2021-05-21,15:00:00
2687.44,2706.66,2619.0,2703.22,93743.59764,2021-05-21,16:00:00
2703.22,2783.21,2701.0,2762.14,59946.50906,2021-05-21,17:00:00
2762.14,2768.75,2680.99,2690.59,54928.33476,2021-05-21,18:00:00
2690.59,2718.53,2651.9,2712.37,66195.47736,2021-05-21,19:00:00
2712.37,2738.02,2639.47,2649.65,64826.63213,2021-05-21,20:00:00
2649.65,2732.65,2633.48,2723.95,53687.70752,2021-05-21,21:00:00
2723.95,2763.09,2378.0,2520.48,357639.29802,2021-05-21,22:00:00
2520.48,2579.0,2398.0,2420.69,254039.83557,2021-05-21,23:00:00
2420.39,2518.86,2354.36,2450.93,218621.51746,2021-05-22,00:00:00
2450.67,2502.02,2423.67,2491.71,125064.20625,2021-05-22,01:00:00
2491.71,2491.72,2380.0,2475.0,98734.04531,2021-05-22,02:00:00
2475.66,2476.67,2306.0,2349.5,159946.58287,2021-05-22,03:00:00
2349.95,2374.8,2237.0,2247.91,172435.57816,2021-05-22,04:00:00
2247.91,2394.5,2101.0,2389.96,235790.51507,2021-05-22,05:00:00
2388.38,2436.76,2331.23,2379.95,118859.73867,2021-05-22,06:00:00
2379.68,2434.36,2350.0,2430.98,77841.37096,2021-05-22,07:00:00
2430.98,2466.5,2381.75,2447.6,70723.254,2021-05-22,08:00:00
2447.62,2484.02,2410.0,2446.21,59088.84976,2021-05-22,09:00:00
2446.18,2485.0,2377.36,2392.42,70591.64512,2021-05-22,10:00:00
2392.43,2416.76,2305.32,2329.99,88046.18511,2021-05-22,11:00:00
2329.54,2351.45,2212.18,2266.77,116255.0034,2021-05-22,12:00:00
2267.17,2291.64,2145.0,2233.14,146656.31338,2021-05-22,13:00:00
2232.96,2257.33,2170.09,2249.99,95269.04403,2021-05-22,14:00:00
2249.99,2259.88,2185.33,2248.57,65189.30894,2021-05-22,15:00:00
2248.56,2372.97,2246.56,2346.69,82535.19608,2021-05-22,16:00:00
