open,high,low,close,volume,date,time
37451.13,37729.62,37071.0,37439.51,4089.949019,2021-01-14,10:00:00
37440.92,37505.0,37000.0,37045.13,2807.213786,2021-01-14,11:00:00
37045.13,37513.58,36701.23,37504.0,3609.739475,2021-01-14,12:00:00
37503.99,37800.0,37299.74,37529.11,3154.225655,2021-01-14,13:00:00
37529.11,38100.0,37440.0,37837.21,3705.587755,2021-01-14,14:00:00
37837.2,38596.92,37703.09,38198.34,5294.802195,2021-01-14,15:00:00
38199.52,38786.1,38192.64,38370.01,3936.809626,2021-01-14,16:00:00
38370.01,38464.13,37862.04,37938.11,3551.706141,2021-01-14,17:00:00
37938.1,38490.49,37869.1,38487.37,3151.658946,2021-01-14,18:00:00
38488.05,38622.6,38060.0,38365.86,3014.522816,2021-01-14,19:00:00
38365.86,38427.11,37707.0,38257.96,3638.08289,2021-01-14,20:00:00
38257.97,39000.0,38154.22,38977.66,5153.841864,2021-01-14,21:00:00
38977.98,39762.7,38788.19,39577.53,9975.288968,2021-01-14,22:00:00
39577.53,40100.0,39294.7,39546.01,7213.0952,2021-01-14,23:00:00
39546.01,40000.0,39212.15,39286.44,5390.894067,2021-01-15,00:00:00
39286.43,39880.0,39286.43,39429.81,3239.688622,2021-01-15,01:00:00
39429.25,39620.0,39258.1,39344.79,3097.205867,2021-01-15,02:00:00
39344.8,39919.11,39329.93,39876.98,3010.85527,2021-01-15,03:00:00
39876.97,39935.1,39312.85,39312.86,2418.312605,2021-01-15,04:00:00
39321.64,39585.0,38259.25,38780.47,7841.127523,2021-01-15,05:00:00
38782.41,39135.17,38276.0,38988.62,3319.715307,2021-01-15,06:00:00
38988.61,39330.92,38733.11,39144.5,3094.754838,2021-01-15,07:00:00
39145.21,39747.76,39023.24,39452.89,3774.330608,2021-01-15,08:00:00
39452.89,39640.0,39012.12,39175.74,2907.102569,2021-01-15,09:00:00
39175.73,39479.65,38800.0,39267.76,2742.797812,2021-01-15,10:00:00
39267.76,39349.58,38450.0,38700.0,3549.506053,2021-01-15,11:00:00
38700.0,38853.09,38355.0,38425.83,2792.0441,2021-01-15,12:00:00
38425.82,38849.99,37808.0,37808.9,3634.095611,2021-01-15,13:00:00
37808.9,38098.0,37554.94,38043.27,4123.493724,2021-01-15,14:00:00
38044.94,38483.82,37704.8,38473.08,3768.177243,2021-01-15,15:00:00
38473.07,38700.0,38153.17,38280.2,3113.972927,2021-01-15,16:00:00
38280.2,38718.02,38016.17,38679.36,3356.499665,2021-01-15,17:00:00
38677.24,38780.0,38314.2,38441.89,2224.431673,2021-01-15,18:00:00
38441.89,38573.84,37923.0,38108.88,3028.510379,2021-01-15,19:00:00
38108.87,38194.04,37200.0,37770.63,6046.111543,2021-01-15,20:00:00
37770.64,37888.88,37251.11,37683.94,4557.685702,2021-01-15,21:00:00
37683.93,37786.74,36641.0,36939.49,6587.752786,2021-01-15,22:00:00
36940.11,36999.0,35258.0,35610.72,11637.874872,2021-01-15,23:00:00
35610.79,36400.0,34408.0,36151.09,16406.907333,2021-01-16,00:00:00
36149.47,36154.75,35350.0,35947.31,7410.887997,2021-01-16,01:00:00
35947.31,36433.51,34812.23,35421.55,7136.055299,2021-01-16,02:00:00
35421.56,35928.69,35080.05,35217.26,4051.588722,2021-01-16,03:00:00
35218.94,35746.24,34801.15,35605.7,5526.419085,2021-01-16,04:00:00
35605.7,36431.75,35554.13,36234.05,4285.708843,2021-01-16,05:00:00
